"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"159","James Proche II","WR","FA","12","0","-","-","-","1.7","-","0","5.4","4.2","-","0","0","1.9","-","0","0","0","0","1.1","13.2"
"160","Gunner Olszewski","WR","NYG","15","0","-0.2","0","0","-","0","0","0","BYE","1.4","5.9","0.9","0.2","1.7","1.3","-","0.6","0.4","0.8","12.2"
"161","Jamison Crowder","WR","FA","4","5.8","2.6","1.9","1.7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3","12"
"162","Kyle Philips","WR","FA","4","10.6","-0.5","-","0","1.7","-","-","-","-","-","-","-","-","-","-","-","-","-","3","11.8"
"163","Trent Taylor","WR","FA","16","0","0","0","0","0","-2","0","1.5","5.2","-","1.1","1.8","-0.3","4.4","0","0","-","0","0.7","11.7"
"164","Andre Baccellia","WR","ARI","7","0","3.2","3.3","0","-","-","-","-","-","-","-","1.7","BYE","-","-","-","1.7","1.6","1.6","11.5"
"165","Freddie Swain","WR","FA","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.9","2.1","-","7.4","3.8","11.4"
"166","John Brown","WR","FA","2","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","11.2","5.6","11.2"
"167","Deven Thompkins","WR","ATL","5","-","-","-","-","-","-","-","-","-","-","-","-","-","0","2.6","0","0","8.2","2.2","10.8"
"168","Jake Kumerow","WR","FA","5","-","7","3.4","-","-","-","-","0","0","0","-","-","-","-","-","-","-","-","2.1","10.4"
"169","Laquon Treadwell","WR","IND","3","-","-","-","-","-","-","-","-","-","-","-","-","1.1","BYE","-","5.6","3.5","-","3.4","10.2"
"170","Cole Beasley","WR","FA","5","-","-","4.2","1.5","-","-","-","-","-","-","-","-","-","-","1.9","1.9","0","-","1.9","9.5"
"171","Kevin White","WR","FA","6","-","-","-","-","-","0","7.4","0","2","0","-","0","-","-","-","-","-","-","1.6","9.4"
"172","Michael Woods II","WR","FA","8","-","-","-","-","-","2.5","-","1.6","-","0","-","-","0","-","0.9","1.5","0","2.5","1.1","9"
"173","Michael Strachan","WR","FA","6","5.6","3.3","-","0","-","0","-","-","-","-","-","-","-","-","0","-","0","-","1.5","8.9"
"174","Chris Conley","WR","FA","4","0","-","-","-","-","-","-","-","0","-","-","-","-","3.7","4.9","-","-","-","2.2","8.6"
"175","Cody Hollister","WR","FA","6","3.2","-","-","-","0","-","5.2","0","0","-","-","0","-","-","-","-","-","-","1.4","8.4"
"175","Jalen Guyton","WR","FA","2","0","-","8.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.2","8.4"
"177","Mike Thomas","WR","FA","5","3.5","-","-","-","4.3","-","-","0","0","-","0","-","-","-","-","-","-","-","1.6","7.8"
"178","Tylan Wallace","WR","CLE","8","0","1.9","0","0","1.8","1.4","-","-","BYE","-","0","-","-","-","-","-","-","2.2","0.9","7.3"
"179","Racey McMath","WR","FA","4","-","-","-","-","-","-","-","-","-","-","-","-","-","0","1.1","-","4.9","0.4","1.6","6.4"
"180","Tim Jones","WR","JAC","7","-","-","0","0","-","3","1.7","-","-","-","BYE","0","1.3","-","-","0","-","-","0.9","6"
"181","Simi Fehoko","WR","ARI","3","3.2","0","2.2","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","1.8","5.4"
"182","Montrell Washington","WR","FA","15","0","1.9","0","1.4","0.9","-1","0.2","1.1","-","0","0","0.8","-0.1","0","0","0","-","-","0.3","5.2"
"183","Penny Hart","WR","FA","4","-","-","2.5","0","-","-","-","-","-","-","-","-","-","-","1.3","1.2","-","-","1.3","5"
"184","Jaelon Darden","WR","FA","14","0.2","0","3.5","0","0","0","1.1","0","0","0","-","0","0","-","-","-","0","0","0.3","4.8"
"184","Tyrie Cleveland","WR","FA","5","0","4.8","-","-","0","0","-","-","-","0","-","-","-","-","-","-","-","-","1","4.8"
"186","Daylen Baldwin","WR","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.5","-","-","-","4.5","4.5"
"186","Bryan Edwards","WR","FA","4","0","1.2","-","-","2","-","-","1.3","-","-","-","-","-","-","-","-","-","-","1.1","4.5"
"188","Dareke Young","WR","LV","8","0","-","-","-","-","BYE","-","0","0","-","-","-","0","-","0","0","0","4.4","0.6","4.4"
"188","Dezmon Patmon","WR","FA","1","-","4.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.4","4.4"
"190","Andy Isabella","WR","FA","4","2","-","2.1","-","-","-","-","-","-","-","-","-","-","-","-","0","0.1","-","1.1","4.2"
"191","Cade Johnson","WR","FA","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","4.1","2.1","4.1"
"191","Pharoh Cooper","WR","FA","5","-","-","-","-","-","-","-","-","-","-","-","0","-","0","-","0","0.8","3.3","0.8","4.1"
"193","Lil'Jordan Humphrey","WR","DEN","5","0","2.1","0","1.9","0","-","-","-","BYE","-","-","-","-","-","-","-","-","-","0.8","4"
"194","Keith Kirkwood","WR","FA","3","-","-","-","-","1.4","2.4","-","-","-","-","-","-","-","-","-","0","-","-","1.3","3.8"
"195","Dennis Houston","WR","TB","2","3.6","0","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","1.8","3.6"
"196","Quintez Cephus","WR","FA","3","-","0","0","3.5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.2","3.5"
"197","Nsimba Webster","WR","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.4","-","-","-","3.4","3.4"
"198","Austin Trammell","WR","JAC","2","-","-","-","-","-","-","-","-","-","-","BYE","-","1.8","1.5","-","-","-","-","1.7","3.3"
"199","Jalen Tolbert","WR","MIA","3","-","-","1.4","-","-","-","-","-","-","0","1.8","-","-","-","-","-","-","-","1.1","3.2"
"200","Miles Boykin","WR","FA","11","0","0","0","0","2.1","0","-","0","-","-","-","-","-","0","1","-","0","0","0.3","3.1"
"201","Danny Gray","WR","PHI","8","-","0","0","-","0","-","0","-","-","-","-","-","-","2","0","0","0.9","-","0.4","2.9"
"202","Juwann Winfree","WR","FA","3","2.7","-","0","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","0.9","2.7"
"203","DJ Turner","WR","FA","6","-","-","-","-","-","-","2","0","0","0","0","-","-","0.6","-","-","-","-","0.4","2.6"
"204","Frank Darby","WR","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.5","2.5","2.5"
"205","Tyron Billy-Johnson","WR","FA","2","-","-","-","0","-","-","-","-","1.8","-","-","-","-","-","-","-","-","-","0.9","1.8"
"206","Jalen Camp","WR","FA","1","-","-","-","-","-","-","-","-","1.7","-","-","-","-","-","-","-","-","-","1.7","1.7"
"206","Braylon Sanders","WR","FA","2","-","-","-","-","-","-","-","1.7","-","-","-","-","-","-","0","-","-","-","0.9","1.7"
"206","Maurice Alexander","WR","CHI","3","-","-","-","0","0","-","-","1.7","-","-","-","-","-","BYE","-","-","-","-","0.6","1.7"
"209","C.J. Board","WR","FA","4","-","-","-","-","-","-","-","-","-","0","0","0","1.6","-","-","-","-","-","0.4","1.6"
"210","Jason Moore Jr.","WR","FA","1","-","-","-","-","-","-","1.5","-","-","-","-","-","-","-","-","-","-","-","1.5","1.5"
"211","Mason Kinsey","WR","TEN","2","-","-","-","-","-","BYE","1.3","-","-","-","-","-","-","-","0","-","-","-","0.7","1.3"
"211","Erik Ezukanma","WR","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.3","1.3","1.3"
"211","Deonte Harty","WR","FA","4","1.4","1.9","-","-2","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0.3","1.3"
"214","Cody White","WR","SEA","1","-","-","-","-","-","-","-","-","-","-","BYE","1.2","-","-","-","-","-","-","1.2","1.2"
"215","Keke Coutee","WR","FA","7","-","0","-","-","-","0","-","0","0","1","0","-","-","-","-","-","-","0","0.1","1"
"216","Ihmir Smith-Marsette","WR","ARI","4","-","0","-","0","0.5","-0.1","-","-","-","-","-","-","BYE","-","-","-","-","-","0.1","0.4"
"217","Andre Roberts","WR","FA","3","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0"
"217","Britain Covey","WR","PHI","17","0","0","0","0","0","0","BYE","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","Malik Turner","WR","SF","2","-","-","-","0","0","-","-","-","BYE","-","-","-","-","-","-","-","-","-","0","0"
"217","Justin Hardee Sr.","WR","FA","12","0","0","-","0","0","0","0","0","0","-","0","-","-","0","-","0","0","-","0","0"
"217","Josh Ali","WR","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"217","Dan Chisena","WR","CAR","2","-","-","-","-","0","-","-","-","0","-","-","-","BYE","-","-","-","-","-","0","0"
"217","Stanley Morgan Jr.","WR","FA","10","0","-","0","0","0","-","-","-","0","-","0","0","0","0","0","-","-","-","0","0"
"217","Josh Gordon","WR","FA","1","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"217","Tay Martin","WR","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","0","0"
"217","Cody Thompson","WR","FA","1","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"217","Kirk Merritt","WR","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","0","0"
"217","Trinity Benson","WR","FA","1","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"217","Emeka Emezie","WR","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","0","0"
"217","Tanner Gentry","WR","FA","1","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"217","Lance McCutcheon","WR","FA","4","-","-","-","-","-","-","-","-","-","-","-","0","-","0","-","0","0","-","0","0"
"217","Stanley Berryhill III","WR","FA","1","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"217","Binjimen Victor","WR","FA","1","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"217","Alex Bachman","WR","LV","1","-","-","-","-","-","BYE","-","-","-","-","-","0","-","-","-","-","-","-","0","0"
"217","Alex Erickson","WR","FA","2","-","-","-","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","0","0"
"217","Matthew Slater","WR","FA","9","-","0","-","0","-","-","-","-","0","-","0","-","0","0","-","0","0","0","0","0"
"217","Albert Wilson","WR","FA","3","-","-","-","-","-","-","-","-","0","-","0","-","0","-","-","-","-","-","0","0"
"217","Rashard Higgins","WR","FA","1","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"217","Quinton Bell","WR","FA","3","0","-","-","-","-","0","-","-","-","-","-","-","0","-","-","-","-","-","0","0"
"217","Brandon Zylstra","WR","FA","2","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","0","-","0","0"
"217","James Washington","WR","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","0","0"
"217","Raleigh Webb","WR","FA","3","-","0","-","-","-","-","-","-","-","-","-","-","-","0","0","-","-","-","0","0"
"217","Justyn Ross","WR","FA","2","-","-","-","-","-","-","0","-","0","-","-","-","-","-","-","-","-","-","0","0"
"217","Marcus Kemp","WR","FA","2","-","-","-","-","-","-","0","-","0","-","-","-","-","-","-","-","-","-","0","0"
"217","Marken Michel","WR","FA","1","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"246","KaVontae Turpin","WR","DAL","17","0","0.3","0","0","0","0","0.3","1.1","BYE","1.9","0","0","0","-2","0","0","0","-2","0","-0.4"
"247","Chester Rogers","WR","FA","3","-","-","0","-","0","-2","-","-","-","-","-","-","-","-","-","-","-","-","-0.7","-2"
""
""
