#,Player,Pos,Team,GP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,AVG,TTL
1,Bisi Johnson,WR,FA,16,0,0,0,7.5,8.3,2.6,14,4.7,7.4,4.5,9.5,-,1.1,7.9,3.5,1.6,6.4,4.9,79
1,Keelan Cole Sr.,WR,JAX,16,0,0,0,2.9,0,0,7.2,9.2,13,-,8.1,3.8,2.1,2.2,10.6,3.9,15.7,4.9,78.7
1,Geronimo Allison,WR,GB,16,0,10.5,0.9,14.9,4.8,7,7.3,1.7,4.1,3.6,-,3.9,4,2.1,3.9,2,4.7,4.7,75.4
1,Josh Gordon,WR,SEA,11,16.3,3.9,14.4,7.6,10.9,1.7,-,-,-,4.7,-,2,2,5.4,5.8,-,-,6.8,74.7
1,Damiere Byrd,WR,ARI,11,8.2,10.5,2.9,-,-,8,1.4,3.8,-,-,-,-,0,2,14.6,2.1,18.4,6.5,71.9
1,Tre'Quan Smith,WR,NO,11,10.6,7.9,-,-,0,-,-,-,-,2.3,0,8.3,3.4,10.9,9.1,2.3,16.6,6.5,71.4
1,Kelvin Harmon,WR,WAS,16,5.1,0,0,3.4,1.4,1.8,0,2.2,1.6,-,10.3,7.3,8.1,4,4.2,11.2,6.3,4.2,66.9
1,Cody Latimer,WR,NYG,15,10.4,6,-,0,0,0,7.3,4.8,8.8,0,-,1.7,5.3,0,3.1,15.4,3.2,4.4,66
1,Paul Richardson Jr.,WR,WAS,10,7.6,10.6,22.3,4.4,3.4,0,0,6.4,8.2,-,-,1.6,-,-,-,-,-,6.5,64.5
1,DaeSean Hamilton,WR,DEN,16,2.5,3.5,0,8.7,0,4.5,2.4,0,0,-,0,0,3.2,5.6,3.3,18.5,11.5,4,63.7
1,Isaiah McKenzie,WR,BUF,15,0,12.4,2.9,0,7.2,-,3.1,-,4.2,3.9,6.1,2.8,6.4,5.5,0,3.1,5.7,4.2,63.3
1,Jakobi Meyers,WR,NE,15,3.2,-,5.8,0,1.6,9.4,9.7,1.5,0,BYE,1.7,11.4,7.6,4.5,0,5.5,0,4.1,61.9
1,Josh Reynolds,WR,LA,16,0,0,0,3.2,2.2,0,0,16.2,-,7.9,8,2.8,7.9,2.9,5.6,5.2,0,3.9,61.9
1,Seth Roberts,WR,BAL,16,2,0,5.7,7.6,0,4.3,1.9,-,0,0,8.5,6.9,1.5,1.8,15.6,4.3,0,3.8,60.1
1,Greg Ward,WR,PHI,7,-,-,0,-,-,-,-,-,-,-,-,10,1.5,7.4,19.1,11.6,10.3,8.6,59.9
1,David Moore,WR,SEA,15,0,-,3.9,1.9,8,6.6,2.4,3.5,3.8,0,-,4.5,14.5,2.5,0,3,5,4,59.6
1,Jarius Wright,WR,CAR,16,2.4,3.5,5.8,10.9,1.6,1.6,-,3.2,-0.7,3.1,2.9,1.4,6.4,7,1.9,2.9,3,3.6,56.9
1,Marcus Johnson,WR,IND,9,0,-,-,-,-,-,-,-,-,1.9,13.8,0,9.5,19.5,5.7,1.2,5.1,6.3,56.7
1,Pharoh Cooper,WR,ARI,13,0,-,-,-,5.3,4.8,6.9,0,3.5,4.9,12.5,-,6.6,1.5,2.7,3.4,3.4,4.3,55.5
1,Keke Coutee,WR,HOU,10,0,2.7,0,3.1,10.2,7.9,11.9,-,-,-,5.5,-,-,9.8,-,-,1.7,5.3,52.8
1,Trey Quinn,WR,WAS,12,13.3,7.6,8,3,2.8,2.8,5,2.5,1.9,-,4.9,0,0,-,-,-,-,4.3,51.8
1,Miles Boykin,WR,BAL,16,7.5,2.1,0,12.2,0,4.8,7.5,-,0,0,0,7.4,0,0,7.5,1.8,0,3.2,50.8
1,Zay Jones,WR,LV,15,3.8,2.4,5.3,2.4,0,-,-,4.7,5.4,2,5.5,2.5,3.4,1.5,1.5,4.4,4.1,3.3,48.9
1,Vyncint Smith,WR,NYJ,14,0,-,-,-,7.9,1.5,0,4.3,3,0,-2,3.2,4.3,4.7,7,6.2,8.6,3.5,48.7
1,Isaiah Ford,WR,MIA,9,0,-,-,2.9,-,0,0,-,-,-,-,-,0,15.2,5.1,11.8,13.5,5.4,48.5
1,Jaron Brown,WR,SEA,14,0,0,6,8,3.6,17.9,9,0,0,-,-,-,1.6,0,1.9,0,0,3.4,48
1,Tavon Austin,WR,DAL,14,1.8,-,-,1.8,3.7,11.4,8,-,0,0.7,0,0,4.2,0,13.2,1.5,1.1,3.4,47.4
1,Bennie Fowler III,WR,NYG,8,9,12.1,1.5,1.3,-,-,7.5,4.1,5.2,5.6,-,-,-,-,-,-,-,5.8,46.3
1,KeeSean Johnson,WR,ARI,10,9.6,6.1,4.3,3.9,5.5,3.4,1.6,-,10.2,0,1.4,-,-,-,-,-,-,4.6,46
1,Jakeem Grant Sr.,WR,MIA,10,-1.3,4.8,7.1,1.4,-,-,0,5.2,6.3,3.5,18.9,0,-,-,-,-,-,4.6,45.9
1,Chester Rogers,WR,IND,12,0,5.4,0,13.8,0,-,4.4,1.7,9.2,5.1,3.9,2.2,0,-,-,-,-,3.8,45.7
1,Malik Turner,WR,SEA,15,0,8.4,3.9,0,0,0,3.4,3.1,0,5.5,-,10.3,0,2,5.6,3.3,-,3,45.5
1,Justin Watson,WR,TB,16,0,0,0,2.3,0,0,-,0,0,0,0,0,0,16.9,3.7,15.3,4.7,2.7,42.9
1,Javon Wims,WR,CHI,16,0,0,1.8,9.6,0,-,7.6,0,0,0,2.1,0,10.6,0,0,5.6,5.3,2.7,42.6
1,Scotty Miller,WR,FA,10,-,-,0,0,1.8,6.9,-,0,0,5.3,11.1,1.6,-,-,13.9,-,-,4.1,40.6
1,Jake Kumerow,WR,GB,14,0,2.2,-,-,1.9,3.7,13.4,6.8,0,4.3,-,0,0,0,5.9,0,1.7,2.9,39.9
1,Marvin Hall,WR,DET,9,-,-,0,6.7,-,6.8,5.7,11.9,0.7,0,4.9,3.1,-,-,-,-,-,4.4,39.8
1,N'Keal Harry,WR,NE,7,-,-,-,-,-,-,-,-,-,-,4.8,8,0,2.2,11.7,5.9,6.8,5.6,39.4
1,Justin Hardy,WR,ATL,16,8.1,0,1.6,0,1.5,0,3.9,4.3,-,0,3.4,0,5.8,2.9,0,0,7,2.4,38.5
1,Parris Campbell,WR,IND,7,1.8,8.2,5.4,5.5,-,-,-,0,13,-,-,-,-,4.2,-,-,-,5.4,38.1
1,Marquise Goodwin,WR,SF,9,1.7,16.7,6.1,-,8.6,3.5,0,-,-,0,1.5,-,0,-,-,-,-,4.2,38.1
1,Damion Ratley,WR,CLE,13,3.7,7,5.6,2,0,-,-,-,-,0,0,0,0,0,5.3,0,14.4,2.9,38
1,Tim Patrick,WR,DEN,8,0,-,-,-,-,-,-,-,-,-,11.7,1.3,0,7,5.6,9.8,2.4,4.7,37.8
1,DeSean Jackson,WR,PHI,3,35.4,0,-,-,-,-,-,-,1.5,-,-,-,-,-,-,-,-,12.3,36.9
