#,Player,Pos,Team,GP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,AVG,TTL
1,LaMichael James,RB,MIA,3,0,-,-,-,-,-,-,-,-,-,-,0.4,-,-,-,0.5,-,0.3,0.9
1,Senorise Perry,RB,CHI,16,0,0,0,0,0,0,0,0,-,0,0,0,0.9,0,0,0,0,0.1,0.9
1,Edwin Baker,RB,NO,3,-,-,-,-,-,-,-,0,0.2,0,-,-,-,-,-,-,-,0.1,0.2
1,Jerome Smith,RB,FA,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0
1,Taiwan Jones,RB,FA,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0
1,Chase Reynolds,RB,FA,15,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0
1,George Atkinson III,RB,FA,5,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0
1,Evan Rodriguez,RB,FA,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0
1,Zach Line,RB,FA,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0
1,Phillip Tanner,RB,FA,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0
1,Tony Fiammetta,RB,FA,1,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0
1,Charcandrick West,RB,KC,6,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,-,0,0,0
1,Kiero Small,RB,FA,3,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,-,0,0
1,Mario Harvey,RB,FA,3,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0
1,Montell Owens,RB,FA,6,0,0,-,0,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
1,Glenn Winston,RB,FA,5,-,0,0,-,-,0,-,-,-,-,-,0,0,-,-,-,-,0,0
1,Keith Smith,RB,FA,10,-,-,0,-,0,-,0,-,0,0,-,-,0,0,0,0,0,0,0
1,Jalen Parmele,RB,ARI,1,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0
1,Tauren Poole,RB,CAR,1,-,-,-,-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-2,-2
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
